trip_id,start_time,end_time,headway_secs,exact_times
581a721e-8285-4a7a-94eb-a787eeec2e89,05:00:00,06:00:00,1800,0
c0685966-a487-4c88-8a26-7d6be60a373c,23:00:00,28:00:00,3600,0
65fd7418-2702-4c55-89ef-e57b9b39e9ab,06:49:00,07:00:00,660,0
9cd26ea1-7aa1-4223-8a77-c93c56267b51,06:00:00,06:49:00,420,0
a04412e1-7b05-466d-9b60-46c33e9807ed,06:49:00,07:00:00,660,0
f8487ed7-d784-445f-a60e-da56f5b9dc9e,07:48:00,08:00:00,720,0
a55bd360-242f-4cbf-89dc-216bb996126b,10:00:00,11:00:00,3600,0
5f6e99df-8002-4525-bd21-31b90fca87a3,09:00:00,10:00:00,1800,0
b3671aa5-70e1-4462-a795-56e59e461cc3,16:00:00,17:00:00,1800,0
8ea44a8a-d1d3-4abf-b8a8-705392289e05,18:00:00,19:00:00,1800,0
d709116a-0a24-4821-92cd-aaaae69ac0c2,12:00:00,13:00:00,900,0
a244d3da-a7fe-4d27-8cc5-a2c0aeda0e55,04:00:00,05:00:00,1200,0
fd9becf9-fc76-44fb-9ee5-8aa9f20ee2b4,17:00:00,20:00:00,1800,0
db092551-7f83-4b63-a91f-45f34f56398c,08:48:00,09:00:00,720,0
939b4d3f-7fbe-4dd2-9b53-1d9febbef18c,05:48:00,06:00:00,720,0
e01dc4ef-5b66-4d17-bd5e-bd878201db26,09:00:00,11:00:00,1800,0
f3b097d6-6a6b-4252-96bf-322805df9736,13:00:00,15:00:00,1800,0
2168b6cb-9f4e-4a32-b77d-40c85fcb7d9a,09:00:00,11:00:00,1200,0
67bc7e5f-ec42-4eb0-9784-34b16d25c0b2,04:00:00,05:00:00,3600,0
4ea32edd-c9e9-4da2-8ee4-71e1c217061f,11:00:00,13:00:00,720,0
8972e5d3-2ec9-4797-b9ff-64c18b34408e,07:00:00,08:00:00,1800,0
3a6b9e66-2cee-48fc-b584-c3047a60f08d,24:00:00,25:00:00,1800,0
e0ab0789-1364-4388-a8b8-575c1cefb3f9,09:00:00,10:00:00,3600,0
2d782438-01c9-4d09-9096-df70ad349ef1,05:00:00,06:00:00,900,0
6ac3b4ae-0727-49d6-b7e8-651815bf763b,23:00:00,28:00:00,3600,0
96f13ba9-40b7-4a2e-baa5-c216800d158d,15:00:00,17:00:00,600,0
7c048a44-6e6e-426b-a86b-424d4dcf154f,17:48:00,18:00:00,720,0
8cf775ff-b802-4732-a251-e8ee0b804fe7,04:00:00,04:48:00,480,0
669b99ec-a3f6-4105-a346-3c50bd8a2f89,22:00:00,28:00:00,3600,0
49d28e03-c8a6-4f15-996d-cfc0c9180948,05:00:00,06:00:00,240,0
170415e4-5cda-4384-81d8-9acdfbba9e00,09:48:00,10:00:00,720,0
0031097e-54c3-4cdb-9df5-43b133ccff4d,24:00:00,25:00:00,3600,0
fcae7a3a-52df-4e64-9144-d8c1e21a3005,14:49:00,15:00:00,660,0
589009a2-7c74-4ffe-8a3a-7d472c9457c1,06:00:00,07:00:00,360,0
fdcd5f38-8fe7-4c77-8b9e-31c1e508b1a9,12:00:00,16:00:00,900,0
4e1f09e2-904c-453a-bff2-1669d90c8843,18:00:00,19:00:00,1200,0
91478ecc-ea90-4409-a82f-32464d97a691,07:00:00,08:00:00,600,0
322fc193-d441-40e3-a0a9-e1e9f10edd7a,06:00:00,08:30:00,360,0
7c59c34e-f012-434c-b9e9-f9d3166c433a,11:49:00,12:00:00,660,0
4139265a-00e4-444c-a1d5-cc5499beeece,17:49:00,18:00:00,660,0
21a4d7ee-1965-4d7d-871b-03f8f219bc91,27:00:00,29:00:00,3600,0
37c574e8-44da-4e6d-8c0a-214cc5b9352c,18:00:00,20:00:00,600,0
83734ff3-388f-40a0-9fd5-049606b53d48,20:00:00,21:00:00,720,0
f539d46f-a806-43d8-8ad7-b1ce7a31dd29,21:00:00,23:00:00,1200,0
d94c5328-55aa-4a4a-bb69-160d9886f0cc,17:00:00,18:00:00,1800,0
f6d7a1b8-ae0d-43e3-9e48-719128ce2bb7,23:00:00,29:00:00,3600,0
187c0102-fb36-40ad-b8e8-f14fc0a4429e,22:00:00,28:00:00,3600,0
a758bd3d-b01d-4aac-b576-fee50fc3e3c6,23:00:00,29:00:00,3600,0
82ffa12e-0b48-405e-8d2c-8176e4d6658b,22:00:00,23:00:00,1800,0
7c4fb6a7-9e48-4969-8ac8-e559b046a911,27:00:00,28:00:00,1200,0
61b30d46-bc92-4b89-a867-0c1d13e5e132,28:00:00,29:00:00,1800,0
fceb01ee-f1ce-48ff-88ad-cb4cd7d3d413,22:00:00,28:00:00,3600,0
29099f03-f36b-4546-8bf7-f430ec8b311e,23:00:00,28:00:00,3600,0
849023ae-d42f-4b30-9682-0f33504e7688,28:00:00,29:00:00,1200,0
1584aed3-3b90-40eb-b462-bd1daa6bf778,22:00:00,28:00:00,3600,0
8fa11cde-bd69-4650-8b46-f3e299dbecb1,23:00:00,24:00:00,1800,0
e6590084-b81c-4506-8b56-c6041516ff76,23:00:00,29:00:00,3600,0
7a8eea2a-8457-4451-b734-8ac697bbc079,22:00:00,28:00:00,3600,0
c2c8dd5e-57ba-456f-9cb1-cccbd5297103,27:00:00,28:00:00,1800,0
6905a5da-8176-4814-ad40-94981f66abf5,22:00:00,27:00:00,3600,0
cee71d4c-49dd-4d55-bd5d-153eba1f97d5,23:00:00,24:00:00,3600,0
70f8e183-0c4d-48b8-a7af-ee6fb9cb1c54,07:00:00,08:00:00,1800,0
04c0a973-430b-49f5-8440-70a2355b398a,13:00:00,19:00:00,1200,0
cfacd3d1-fe9f-422d-a42e-05f711af392c,05:00:00,06:00:00,3600,0
bb6bd845-bebc-4f83-9b0d-a090bbcf6ef6,09:00:00,11:00:00,3600,0
6d63f85c-9f02-4454-bac3-4f801e9d969c,19:00:00,23:00:00,3600,0
66e5b6dc-6dfe-4654-8861-463077fa2e75,09:00:00,10:00:00,900,0
f4489cbf-273c-4221-976f-9e1713b0080d,15:00:00,16:00:00,1200,0
50f9926e-86cc-454e-ba7e-d7219d9b1cc3,04:00:00,05:00:00,3600,0
8a1f1102-6fff-4720-a03d-095785732f02,17:42:00,18:00:00,1080,0
a9c40e7d-f860-4b62-b27e-a9f2c05b0ace,19:00:00,21:00:00,900,0
0640444f-6144-423c-8ecb-68c4d2ac3577,19:00:00,22:00:00,1800,0
0e360181-c3d5-4318-bd14-3397ce18ed52,05:00:00,06:00:00,900,0
42542e7a-2894-4cd9-81e6-2e661cd56e67,07:00:00,10:00:00,720,0
4c897581-2124-4133-a1c7-3e0f32f3336a,17:00:00,18:00:00,900,0
43d39523-b43b-41bf-9d22-9f3d647bc6dd,19:00:00,20:00:00,900,0
d62491cb-a7e6-4aae-8a2e-877d744d8a63,07:00:00,08:00:00,1800,0
ec86f183-8176-484a-b100-b1d708448133,08:00:00,11:00:00,3600,0
37284878-716d-4ccc-86dc-a03b1726ff88,14:00:00,15:00:00,1800,0
cabb0d90-6c38-4e07-8e73-a6cfbecd5592,16:00:00,23:00:00,1800,0
1c957fce-2e12-41b6-99fe-773ea92f61d5,14:00:00,15:00:00,1800,0
5813473a-fc24-4085-8a5e-d5650f9aabab,06:00:00,09:00:00,540,0
73d613c6-dc09-4a23-af5d-4f2dc74c151c,15:00:00,15:48:00,480,0
4ba47255-f3ec-4ec6-91f8-83a5b3632bfa,20:00:00,21:00:00,1200,0
05836763-e999-44e3-aa4a-1583b4ddf63b,23:00:00,24:00:00,1800,0
ccf44c0d-6d6d-41ec-a3ff-fbef106d88b3,17:00:00,19:00:00,900,0
e29760ae-f6f7-4abf-8eb3-831649d05f4a,15:00:00,17:00:00,1200,0
506df03f-bd53-43e6-9308-845eaf36b3d6,06:00:00,10:00:00,900,0
5883e1b9-a8c1-475f-bab1-a7d0f30cfb61,15:00:00,16:00:00,1200,0
50e7c496-fc16-4ef0-860c-8481cd86d319,20:00:00,22:00:00,3600,0
1e764474-e81f-42f5-b146-69f0bef31409,05:00:00,06:00:00,3600,0
f18a088b-164e-4aac-b271-c2fa2cd90daf,17:00:00,18:00:00,1800,0
55dd4d7a-05c3-476a-be65-20500c311d79,06:00:00,08:40:00,600,0
c2d95108-2ed9-4ac8-b597-e952f5ba996d,05:00:00,06:00:00,720,0
e62360c6-3c0a-47a4-bc24-9b336aee8183,11:00:00,17:00:00,900,0
8e8dcc0e-bb93-491d-908a-4f0b28a73d65,21:00:00,23:00:00,1200,0
ea36b3e2-4bde-48cc-aca8-34f0a9d66efc,25:00:00,29:00:00,3600,0
496649a2-00a5-4cb7-9328-39075a449f2e,21:00:00,23:00:00,3600,0
b2bccefa-e315-4a21-afde-1aa52848ae22,17:48:00,18:00:00,720,0
4fc755b8-d849-408b-8415-7b1abc860d9f,12:00:00,13:00:00,600,0
cfc5b458-74f1-49c0-a134-c5e30a4650e7,18:00:00,19:00:00,600,0
f9479856-f9fc-45ff-8476-72c27eb01da7,15:00:00,16:00:00,3600,0
856747d1-06ad-4a09-9e0f-2264ad84fa28,06:00:00,08:30:00,1500,0
92f87e71-2ec8-4914-bc85-79c51378a601,16:00:00,18:00:00,600,0
74c384ec-aeda-4b9e-ae57-a890652f6eb2,24:00:00,25:15:00,900,0
cf941e38-42a9-49e8-919b-e1077157dcfb,21:00:00,23:00:00,900,0
33940b9b-5985-4dd5-9d46-52b19334804b,04:00:00,06:00:00,3600,0
8a3adeef-5dde-4b37-a2dc-b8ce0c47e17c,19:00:00,23:00:00,1200,0
9eb272ed-b587-4111-a692-24a767a3dbdd,23:00:00,25:00:00,1800,0
d160d869-46ce-4490-ba42-e5bd72c7bea3,10:00:00,12:00:00,1800,0
a2b4fc0c-1612-40b0-b9b7-416ba03b1fb9,21:00:00,23:00:00,1800,0
01386ea2-d221-4192-872c-24d593dd3085,06:00:00,07:00:00,720,0
2c595c5e-0e63-4b3c-ae6e-78699df06331,11:00:00,13:00:00,1200,0
bf559109-35c2-417a-bba0-e5a5a5ad9ff7,18:00:00,20:30:00,1500,0
8298f9fc-5eec-4fb6-baaa-01c5dbe25c97,12:48:00,13:00:00,720,0
9778803a-3b31-4eb5-b1f8-53a081621832,06:00:00,07:00:00,1200,0
2ab671e9-8364-44b3-abc7-6eebf2602a17,09:00:00,10:00:00,3600,0
b3d58336-2e45-46fd-ae58-7c7b6f5aa528,19:00:00,22:00:00,3600,0
bf775dc1-74de-40a0-9f4a-12d6b2dee370,06:00:00,08:45:00,660,0
133c40ec-9f90-4e71-a5e0-cfaeebaca9db,13:00:00,14:00:00,900,0
dd609b5c-37eb-41ca-b070-3fed4cab2635,20:00:00,22:00:00,900,0
e479e458-2132-43d7-a0d0-9c3d0c204302,14:00:00,15:00:00,1800,0
5a78da57-8479-4721-9622-71cc533af870,15:00:00,17:00:00,1200,0
e62b40f5-6787-4334-b54d-8e002f0d1120,07:49:00,08:00:00,660,0
38eac894-a655-41d0-a827-5379dee0983f,05:00:00,06:00:00,720,0
ca05449b-d9db-46a9-8642-cac33b712446,21:00:00,22:00:00,1200,0
549bcba6-b9b8-42a7-a960-8d3811ad581c,22:00:00,24:00:00,1800,0
1076092e-2639-48f7-a148-1b896c79929f,06:48:00,07:00:00,720,0
bec9312e-e07e-4ef9-b361-9dca39c768fd,14:00:00,18:00:00,900,0
9ed40908-bd42-4087-b5d3-b8f7ccc42a8b,16:00:00,18:00:00,600,0
0721a116-e145-4509-8173-c36248ce30d0,15:00:00,18:00:00,720,0
bd99222e-4e32-496a-a4ad-1a1635e7a7c8,12:00:00,15:00:00,1800,0
ee85692e-9d9e-4987-a688-0571f3b6eaf5,08:40:00,09:00:00,1200,0
d84b7812-fdd5-418d-98d5-afd3094b92ef,05:00:00,06:00:00,1200,0
73e03102-3d31-46bc-a7ba-4af563ea3a30,05:00:00,06:00:00,1200,0
dcf718b3-6ca5-4359-afcb-5fbf2248cff5,06:00:00,08:45:00,660,0
7828c429-5dd1-41b1-ba6a-79febb2d3155,04:00:00,11:00:00,1800,0
b9ff7535-2f63-471a-99be-90e9bc487eac,04:00:00,21:00:00,3600,0
0dde72d9-0738-4c45-a3f9-dd39257e9207,13:00:00,14:00:00,600,0
d0df9166-5e47-42aa-b5c7-a1c4af9f612b,15:00:00,17:42:00,540,0
16457718-fabf-4ca1-9879-52dc52873d83,08:00:00,12:00:00,900,0
4a92c6d7-b478-40a3-ad7f-7ff510344db0,07:00:00,09:00:00,720,0
d2e327a7-00c2-466e-9a7b-055abe3d5931,15:00:00,16:00:00,600,0
fed38e7e-36c9-4967-b0cd-c3679ae2b8ef,03:00:00,04:00:00,3600,0
78dc51ec-d9ce-4699-a0a0-b42a674ce8c5,14:00:00,15:00:00,900,0
48e056ce-afd8-4b7a-beb4-1d9a3ebc5b8b,10:00:00,11:00:00,600,0
2bf301e7-f1c8-417d-8645-cb45992f9af8,16:00:00,18:00:00,720,0
b02900b0-0c8a-4798-972c-c60f4756bb04,04:00:00,05:00:00,1800,0
21492421-3a70-4747-8034-80c232ee35d5,04:00:00,05:00:00,1800,0
d43ccd29-fff8-417c-acef-725806c3a682,13:00:00,15:00:00,900,0
d01ae84c-3358-49ad-bf48-10eb09b50491,06:49:00,07:00:00,660,0
cce04bfa-f250-4312-b722-1244709456b4,05:00:00,06:00:00,3600,0
57af77b6-1647-401b-97d6-ab6c20532cdd,19:00:00,22:00:00,3600,0
aba59a47-b2c0-4410-a174-cdb6dccbd059,04:00:00,06:00:00,3600,0
b26121c1-a193-4622-b2fb-966667342bc8,09:00:00,15:00:00,720,0
2011eb7b-846f-4930-b522-39d6e587379e,15:48:00,16:00:00,720,0
5029badf-9b24-4738-a253-c407ba070114,18:00:00,20:00:00,720,0
74fd0f04-9e8d-4b89-8ead-3f8795d79c3e,09:00:00,15:00:00,1080,0
6e82fc4d-50fc-4800-a4d9-94bda8493b97,06:00:00,09:00:00,900,0
202be0f5-9c0e-48e0-99ff-30cfbbc13d2b,04:00:00,05:00:00,1800,0
488705ec-61a0-4ed7-8d44-37f367fcde07,05:00:00,06:00:00,1200,0
45873a25-6e6c-4981-b659-523ce2e80ce4,14:00:00,15:00:00,1800,0
f705f19e-f3d6-4154-a0fe-f9fc58f23fbd,10:00:00,14:00:00,1200,0
9e9e6f75-d44d-47d7-8dbb-faac3267cf87,05:00:00,06:00:00,3600,0
91c8c3af-02d3-48d4-bcd9-2c782374e8a4,12:00:00,13:00:00,1200,0
4f1f91b0-a93e-46a2-95b8-b39eb6bf1e5b,07:00:00,10:00:00,900,0
fa8ad927-9541-46fc-bb3c-5b0a0c6e288b,10:00:00,11:00:00,1800,0
92207810-6be9-4994-82b3-3e4db15af77e,15:00:00,18:00:00,1200,0
8d354d8e-19a5-42f0-8cb0-5a244faf5df2,05:00:00,06:00:00,1200,0
e7b450c8-96a0-4b15-963e-4430ce63cca8,09:00:00,11:00:00,1200,0
8df2d067-d51d-4737-b297-171e29c24e9d,17:00:00,18:00:00,900,0
0f6f8e69-85c3-4be5-bd5c-8532156f9ad5,20:40:00,21:00:00,1200,0
469dfcd7-a584-4190-92e0-213ba99cdd0f,07:00:00,08:00:00,1800,0
0046aab1-4762-4f22-9180-8242d51b8621,13:00:00,14:00:00,1800,0
bd55ecca-9091-47ad-a68d-4293cfffa2a8,18:00:00,19:00:00,1800,0
3be16be0-6468-43bc-954c-642ce82e8713,12:00:00,13:00:00,720,0
e94a11c6-7299-470f-82ca-343ad7efeb6b,08:45:00,12:00:00,900,0
b29ae68a-5334-42b0-ac7e-23524cebb6f9,16:48:00,18:00:00,720,0
fb9515eb-ed95-4cc8-8ca3-62d6d275d6e5,18:00:00,19:00:00,600,0
0ad88791-e137-491e-bea3-e46dc962cacc,10:48:00,11:00:00,720,0
4e75de33-995d-41c6-b31e-4bd4f293ca3a,09:00:00,09:49:00,420,0
4a6c7602-42a3-45e2-88b7-77efa06b7e6d,10:00:00,10:48:00,480,0
44cbaf20-cc15-4217-afe0-a00679c9b1bf,10:00:00,12:00:00,1200,0
ad0d497c-921a-45ed-a0f6-fcffa2d42067,11:00:00,12:30:00,5400,0
6e3f7067-f9fd-4f67-97e2-1eea5c3f1b00,17:00:00,19:00:00,720,0
7679bba8-34c0-4679-8c75-95577b42db4b,18:00:00,21:00:00,900,0
b601d19e-86e4-4501-83d2-54374452f6e0,23:00:00,27:00:00,3600,0
d84f8e34-5ce0-431a-bf76-1eba168407a5,08:00:00,19:00:00,1200,0
e41fd089-8cb7-4dd3-9fa5-fb1e51631b08,06:00:00,08:00:00,900,0
ae1d11da-9292-4b71-b2ba-07c6db2d6937,08:45:00,09:00:00,900,0
c7f62bd3-613e-47ac-b1fd-c48887a1993a,09:00:00,10:00:00,1800,0
a5306d66-649f-43dd-bb27-92dcc15f2ca6,10:00:00,11:00:00,1200,0
2c43eabc-92e9-45fe-9e18-574019c6391a,11:00:00,12:00:00,900,0
2d667533-bfcc-4244-8fa7-848558e18296,12:00:00,14:00:00,1200,0
956f9edc-9881-434c-be4c-c494acd660e6,18:00:00,19:00:00,900,0
7e5fc605-3bcf-49c7-a52d-1a32d681df05,19:00:00,23:00:00,1200,0
0c589f17-f7af-4ce7-9d73-77b1a9863ed1,12:00:00,12:48:00,480,0
68ef9e2a-f606-4b4b-8c89-ccd89e36b102,06:00:00,06:49:00,420,0
fb1a4fd6-5364-4bbd-9733-e17fcdbc80f5,10:00:00,12:00:00,900,0
c42d32c7-0179-4925-a742-60ca1ddd2130,15:00:00,17:00:00,600,0
a205c46b-8beb-4df5-837c-13a69dba79c3,20:00:00,22:30:00,1800,0
e42a9ab5-71ab-49a6-bcc1-b57843bbb00d,05:00:00,07:00:00,3600,0
f89e629b-1f2b-449e-98cc-9fcbb67cf14f,12:00:00,14:00:00,3600,0
eaaeaf88-f50f-4723-94f5-49d7b4ecbf05,11:00:00,12:00:00,1800,0
15f1e334-2516-4350-9930-f145a7df2e71,15:00:00,16:00:00,3600,0
17957c50-1ab2-4cd8-a6c5-0a13f3be9f7c,08:30:00,09:00:00,1800,0
693b5f04-c439-41b7-be82-b7841bbf30d5,04:00:00,05:00:00,1200,0
b5694979-80d7-4631-8986-7be40f4fbf7f,05:00:00,06:00:00,900,0
9dde4e37-a9d7-45c4-9d98-9054c0d50452,20:30:00,23:30:00,1800,0
5bb5c55b-16ef-491c-9d4d-6323a16b4d87,06:00:00,09:00:00,600,0
11c32ce5-30a4-4599-9b3a-0790c5524120,11:00:00,13:00:00,900,0
4e3424f1-1724-4fd5-855c-3887193a99ae,17:00:00,18:00:00,720,0
c0a01f02-fde1-4c7a-9b74-3fb721354087,20:00:00,21:00:00,1800,0
38c33acf-dd4e-41a5-8a20-b3a457c4fb2c,19:00:00,20:00:00,1200,0
762608ba-e2dc-44d8-8330-03209797589b,21:00:00,22:00:00,900,0
70fbe555-3a2d-4574-a232-1eec28d237df,09:00:00,10:00:00,720,0
dabfbfa5-103f-4508-9c2a-1ca60d082946,04:00:00,05:00:00,1200,0
963dbc57-0905-449c-95da-6b769a9320d6,14:00:00,17:00:00,720,0
bdc63572-d750-4439-ab7b-49fe5e82654f,05:00:00,06:00:00,720,0
d1e11c70-69d9-4da2-b3bc-1909e9692247,06:00:00,09:00:00,600,0
329bff91-9b2a-4100-8ce2-4ebf8b208d6e,14:00:00,15:00:00,3600,0
e5a815e4-bf8d-407c-b352-af6e2c6d6974,16:00:00,18:00:00,3600,0
9b9102a7-6ef1-4ea6-ab25-9e9cc56a2325,16:00:00,16:48:00,480,0
84f51e0f-ce0b-432e-8248-1ba386f61d4b,19:00:00,20:00:00,720,0
5a3d31f0-22e8-4969-ad11-4994ffbc8958,20:00:00,22:30:00,1800,0
2d4a12b1-5747-4e8a-9c08-71d6672ff701,09:00:00,12:00:00,1200,0
43620063-48fc-4ca4-9830-5c03053c173e,06:00:00,07:00:00,600,0
8f17f3d4-fbbc-4575-86d8-d66c49d8201b,16:00:00,19:00:00,720,0
1ee2aea3-6210-4cd2-ae57-f9c77d70650a,25:00:00,29:00:00,3600,0
b3027773-1b37-4c1c-a0e5-fa8ac97bbbef,23:00:00,29:00:00,3600,0
59e30aa6-427f-4480-8704-543f07454d46,22:00:00,28:00:00,3600,0
6f8429a0-bb40-4940-b67b-bd3b3aad49a6,22:00:00,28:00:00,3600,0
9a188102-19b8-4829-8b46-410a57962969,08:00:00,17:00:00,3600,0
f8900adb-0a08-469b-b780-df08f7c90d33,16:00:00,17:00:00,1800,0
310ddbbc-182f-4bab-ae89-16f47d41524e,12:00:00,13:00:00,900,0
1d06e23c-9b44-41f9-abef-6188ccb21ced,05:00:00,06:00:00,1800,0
e4a6cb4d-f7b6-4c9c-aab6-2a2e49a5485a,05:00:00,17:00:00,3600,0
b71467ee-d94a-4a50-bb8f-c5c2323ac3f2,18:00:00,24:00:00,3600,0
90caca66-74b7-42fb-bba9-d6c9f8d6ecd4,07:48:00,08:00:00,720,0
b2dc84af-7e13-42b1-a4db-0eb83864ac23,07:00:00,07:49:00,420,0
800342b3-7bd8-4df5-aeee-229cc93aafa2,21:00:00,22:00:00,1800,0
5957d40e-98f2-46f7-a936-8b6b8aa5e7f4,19:48:00,20:00:00,720,0
e383b009-ab40-449d-b8fe-a762d072b531,09:00:00,14:00:00,3600,0
91512020-d23b-462c-8810-e7b8c55017ad,21:00:00,23:30:00,1800,0
0ec6f8a5-e3b9-45cc-9bb8-5d4b45d44102,19:00:00,23:00:00,1200,0
fdc3a91b-99d8-414d-b281-dfe201c80db4,06:00:00,08:36:00,780,0
a46e8d52-2a37-42e5-b41f-e8c4dd7b41e9,04:00:00,05:00:00,3600,0
a1946e23-f823-42f7-ae97-ff093e2d6bba,22:00:00,26:00:00,7200,0
a809f5a4-d878-4cf3-8a96-e22dca26a249,26:00:00,27:00:00,1800,0
8eca8b2f-c0b3-45a6-891a-39714406dfe1,23:00:00,26:00:00,1200,0
68ecadf6-666c-46a7-a98c-2a4935c4d375,23:00:00,28:00:00,3600,0
b3471a0f-7ddf-4a18-b574-dac2de8bb1af,24:00:00,29:00:00,3600,0
9ffcf5ac-232a-4463-8e4e-f69289b24775,23:00:00,25:00:00,1800,0
2240ca41-255a-49cb-86e5-01069def5dbb,25:00:00,28:00:00,3600,0
8c314f3f-ddae-429e-b68e-6d0c579f044d,28:00:00,29:00:00,1800,0
8c6bbd7e-f1d5-4002-b0fd-ca3601ab13ea,22:00:00,23:00:00,1200,0
b57f3a56-d556-4584-8caf-0daefd5d1ac3,23:00:00,27:00:00,3600,0
69afc581-0d79-47bf-83f9-a99f9783d5ec,27:00:00,28:00:00,1200,0
e15bfb3d-f19e-4f6c-8cea-81f83da91243,22:00:00,23:00:00,1800,0
2bb27e97-74bf-46ad-91a8-d8ccba3c58ae,23:00:00,28:00:00,3600,0
7b555ed2-c9d7-4c3d-a2b6-e14e4d36b72b,17:00:00,22:00:00,3600,0
37248178-65d3-41e0-89fb-14bd33a7734e,05:00:00,08:00:00,1800,0
995d80ae-cf65-4079-8f55-a1b49b75c413,18:00:00,22:00:00,3600,0
f722dde2-53d7-4bb2-b54a-50c510ccb561,16:00:00,19:00:00,360,0
b2e687a1-c698-4174-8d0c-d1d3ee23be15,23:00:00,25:00:00,1800,0
915e4fdd-5ec9-4ebb-8c9b-15281322a940,28:00:00,29:00:00,1800,0
162179f0-1a4f-498e-baa5-1c23a9fd160e,22:00:00,23:00:00,1800,0
9d64f375-0fcd-4006-a471-1d31c6342b73,10:00:00,11:00:00,1200,0
3301aa40-6996-4440-9c16-3b893607347a,27:00:00,28:00:00,1800,0
e46974c4-c54d-4bcf-b0ac-75b1b9ddffaa,14:00:00,15:00:00,900,0
efea0c8a-884c-4f15-804f-b4b750dcb54d,05:00:00,05:48:00,480,0
9eb36dc0-02c8-4b3f-abe0-5e69d5284aba,11:00:00,12:00:00,900,0
346a60c9-cf8b-42e6-98b0-c1e6de4037f8,25:00:00,29:00:00,3600,0
e4f4c470-94a8-4bb2-83c6-5ab5fbebe3a0,15:00:00,16:00:00,900,0
27bb7f24-5f37-410a-8db1-36e614bfcfd8,06:00:00,09:00:00,360,0
df22af69-8c62-4523-9093-ed3ba18f9d1a,09:00:00,13:00:00,1200,0
e562d2a6-0c90-457e-9576-7ae82e98474f,14:00:00,15:00:00,600,0
3c206011-5fb7-4d18-ac5e-2ffec91111b6,16:49:00,17:00:00,660,0
78ff3455-a7a7-46b8-9aa4-2f5dcfe92e9e,15:00:00,16:00:00,1200,0
f64de113-c899-4d5c-ae22-ecfcd3fcaa41,05:00:00,10:00:00,3600,0
45402563-c9dd-4cb5-a36f-af851e2315bf,05:00:00,08:00:00,3600,0
0d94dd0f-94a4-4731-bd5c-c8aa7e1f889e,05:00:00,06:00:00,600,0
591f6702-0a17-43c8-96f3-7f834a573fa6,23:00:00,29:00:00,3600,0
c60dcb65-7637-4391-9924-c5f22f887f86,25:00:00,26:00:00,1800,0
26d4142b-007d-4a49-b3cb-6236698fb8e6,09:49:00,10:00:00,660,0
755d1576-e32a-416d-9b7f-11835fdc6c82,05:00:00,06:00:00,1800,0
08b73013-acd1-4e16-a7a2-7164cef33417,14:00:00,15:00:00,3600,0
403284ea-49c9-4cfd-a822-bd798dc43bf4,16:00:00,19:00:00,1800,0
3df3377a-64d4-430c-86e1-3a6cc9106117,12:00:00,13:00:00,900,0
3cbcb496-38e0-4091-9888-52eac84e6ef2,20:00:00,22:00:00,1800,0
10f7b255-bef5-45d7-ab81-66ccd98a9ab0,12:00:00,13:00:00,1800,0
4cd20bd9-e86f-48d7-9604-44057716c104,21:00:00,22:00:00,3600,0
e9e562f3-be69-4c5e-8fbc-7237da4b9af7,10:00:00,13:00:00,1200,0
14cf06ca-51a4-4ab2-ba6b-377b1bbdebfd,06:00:00,08:00:00,300,0
bedad89c-ab08-4b12-b5c4-d1ebf282f442,09:00:00,14:00:00,3600,0
bbd74deb-60ed-4e58-9eb2-97aadece64ab,08:36:00,09:00:00,1440,0
6cc2a27f-fb1b-407b-a849-ae125220c6cc,09:00:00,09:49:00,420,0
b720631e-132b-4dc3-86c0-e06b53fd5585,11:00:00,12:00:00,3600,0
c082f069-9798-4131-af3f-913d9e760a8c,17:00:00,18:00:00,3600,0
cb36c132-8f82-4c85-a8ec-d5bce423da41,18:00:00,21:00:00,1800,0
cba09d1f-0ad2-422d-9d75-67ba365fccf1,04:00:00,05:00:00,3600,0
cbc3c139-cb09-45ae-83d7-b4674775e48b,05:00:00,10:00:00,3600,0
57268243-eb22-467f-8dfa-0ad1e8cd40e0,06:00:00,07:00:00,600,0
7a5974d3-85e3-4272-a159-12e164ef6ffe,22:00:00,23:00:00,1800,0
25685779-37be-4605-8e51-b0396b277b11,12:48:00,15:00:00,720,0
4b573744-19ad-434d-8cec-fca6a7e982ac,21:00:00,23:00:00,3600,0
a0b75807-f551-4bea-ad0f-96aaa97fc313,16:00:00,20:00:00,1800,0
45df103d-00eb-44db-81aa-15760f9bb7ea,22:00:00,24:00:00,3600,0
e218df28-d616-42ab-a6cd-fe6e590203c3,06:00:00,10:00:00,1200,0
f449908f-7067-439c-baef-6fbfc5893e2f,14:00:00,21:00:00,1200,0
40af484a-a79f-4db1-ba6f-6ee1b6912753,13:00:00,14:00:00,1800,0
c8ceb9cf-7279-46eb-8ba9-781d3c2b3961,13:00:00,15:00:00,900,0
a4b9c77a-d9ae-4966-a402-42daabb5ad97,03:00:00,05:00:00,3600,0
cf9e8695-ab4e-44e0-afa4-23eb9e44f129,14:00:00,17:00:00,600,0
459d04ef-20cb-4080-9e0d-fc99c8da17c6,13:00:00,14:00:00,720,0
8c55333a-b1ce-4f88-84e8-c39d1cc2ac70,28:00:00,29:00:00,900,0
c2280004-f258-4e38-b574-7119f3ff461c,23:00:00,25:00:00,1800,0
9e5967a3-4a3e-4f10-9970-8dae5d69924f,23:00:00,29:00:00,3600,0
